data,hora,evento,local
15 de maio de 2015,"","IV Conferência Internacional ROTEIROS DO FUTURO Portugal e os Jovens - novos rumos, outra esperança
 
Fundação Champalimaud -  15 e 16 de Maio de 2015",""
15 de maio de 2015,15:00,"Sessão de Abertura da Conferência

Intervenções:
- Dra. Maria Leonor Beleza, Presidente da Fundação Champalimaud
- Prof. Doutor João Lobo Antunes, Comissário das Conferências Roteiros do Futuro
- Presidente da República",""
15 de maio de 2015,15:20,Apresentação dos resultados do inquérito aos jovens portugueses: “Valores e expetativas de uma geração mais qualificada”,""
15 de maio de 2015,15:55,Painel “Os Jovens e o Emprego”,""
15 de maio de 2015,17:45,Painel “Os Jovens e a Cidadania”,""
16 de maio de 2015,"","IV Conferência Internacional ROTEIROS DO FUTURO ""Portugal e os Jovens - novos rumos, outra esperança""
 
Fundação Champalimaud -  15 e 16 de Maio de 2015",""
16 de maio de 2015,09:30,Painel “Os Jovens e a Mobilidade”,""
16 de maio de 2015,11:20,Painel “Os Jovens e a Cultura”,""
16 de maio de 2015,12:45,"Sessão de encerramento
- Intervenção do Presidente da República",""
18 de maio de 2015,11:30,"O Presidente da República recebe, em audiência, a Direção da Associação Sindical dos Juízes Portugueses ",""
18 de maio de 2015,15:30,"O Presidente da República recebe, em audiência, a Direção da Associação dos Deficientes das Forças Armadas ",""
20 de maio de 2015,"",O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:,""
20 de maio de 2015,10:00,"– Embaixador do Senegal, Cheikh Amadou Tidiane Ndoye",""
20 de maio de 2015,10:25,"– Embaixador do Irão, Seyed Hossein Mirfakhar",""
20 de maio de 2015,10:50,"- Embaixador do México, Alfredo Rogerio Pérez Bravo",""
20 de maio de 2015,11:15,"– Embaixador da Coreia, Lee Yoon",""
20 de maio de 2015,12:00,"Apresentação conjunta de credenciais pelos Embaixadores Não-Residentes:

- Embaixador de Papua Nova Guiné, Joshua Rimarkindu Kalinoe
- Embaixadora da Lituânia, Asta Skaisgiryté Liauskiene
- Embaixador da Nova Zelândia, James Loudon Kember
- Embaixador da Eslovénia, Matjaz Longar
- Embaixador do Montenegro, Aleksander Erakovic
- Embaixador da Albânia, Dritan Tola",""
20 de maio de 2015,17:45,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
22 de maio de 2015,19:00,"O Presidente da República preside à inauguração do novo edifício do Museu Nacional dos Coches, proferindo uma intervenção ",""
25 de maio de 2015,11:30,"O Presidente da República recebe, em audiência, a Direção do Sindicato dos Magistrados do Ministério Público",""
25 de maio de 2015,12:30,"O Presidente da República recebe, em audiência, a Comissão Organizadora das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas, a cujos membros oferece seguidamente um almoço",""
27 de maio de 2015,11:00,"O Presidente da República preside à Cerimónia de Homenagem ao Desporto Nacional, agraciando vários atletas Olímpicos e Paralímpicos que se destacaram em diversas modalidades desportivas
",Antigo edifício do Museu dos Coches
27 de maio de 2015,19:00,"O Presidente da República preside à Cerimónia de entrega do Prémio Pessoa 2014
","Culturgest - Caixa Geral de Depósitos, Lisboa"
28 de maio de 2015,11:30,"O Presidente da República recebe, em audiência, o Ministro dos Negócios Estrangeiros Alemão, Frank-Walter Steinmeier ",""
28 de maio de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
29 de maio de 2015,"","Visita aos Concelhos de Moimenta da Beira, Tabuaço, Penedono 
 e S. João da Pesqueira",""
29 de maio de 2015,12:15,"Visita e inauguração do Lar “Casa Nossa – Associação de Solidariedade Social de S. Martinho”
","S. Martinho, Peva, Moimenta da Beira"
29 de maio de 2015,13:00,"Visita às Caves Terras do Demo, seguida de almoço
","	Rua Eng.º Amaro Costa 109, Moimenta da Beira"
29 de maio de 2015,14:45,"Visita à Polimagra - Granitos S.A.
","Zona Industrial de São Miguel, Lt. 17, Moimenta da Beira"
29 de maio de 2015,15:25,"Inauguração da Escola Básica de Moimenta da Beira

- Intervenção do Presidente da República",""
29 de maio de 2015,16:45,"Chegada do Presidente da República ao MIDU - Museu do Imaginário Duriense, Rua Macedo Pinto, Tabuaço

- Apresentação de Parceria entre a empresa Douromel e a UTAD – Universidade de Trás-Os-Montes e Alto Douro",""
29 de maio de 2015,17:25,"Sessão comemorativa da visita do Presidente da República ao Concelho de Tabuaço

- Intervenção do Presidente da República ","	Paços do Concelho, Salão Nobre
"
30 de maio de 2015,"","Visita aos Concelhos de Moimenta da Beira, Tabuaço, Penedono 
 e S. João da Pesqueira",""
30 de maio de 2015,10:30,"Visita à Cooperativa de Olivicultores do Vale do Torto
","Souto, Penedono"
30 de maio de 2015,11:00,"Visita à Quinta do Monte – unidade de criação de porco bísaro de modo biológico
","Lugar do Monte, Penedono"
30 de maio de 2015,11:50,"Sessão comemorativa da visita do Presidente da República ao concelho de Penedono

- Intervenção do Presidente da República","	Paços do Concelho
"
30 de maio de 2015,13:00,"Visita ao Museu do Vinho

- Sessão comemorativa da visita do Presidente da República ao concelho de S. João da Pesqueira

- Intervenção do Presidente da República ","	S. João da Pesqueira
"
31 de maio de 2015,17:15,"O Presidente da República assiste à Final da Taça de Portugal em Futebol, disputada entre o Sporting Clube de Portugal e o Sporting Clube de Braga

","Estádio Nacional, Jamor"
1 de junho de 2015,15:30,"O Presidente da República recebe, em audiência, o Comendador Jorge Rocha de Matos, Presidente cessante do Conselho Geral da Associação Industrial Portuguesa – Câmara de Comércio e Indústria, AIP–CCI",""
2 de junho de 2015,11:30,"O Presidente da República recebe, em audiência, o Presidente da Associação dos Produtores de Energia e Biomassa",""
3 de junho de 2015,11:30,"O Presidente da República recebe, em audiência, o Primeiro-Ministro do Vietname, Nguyen Tan Dung ",""
3 de junho de 2015,19:00,"O Presidente da República recebe os participantes na Cimeira Mundial dos Oceanos 2015, organizada pelo grupo The Economist, e na iniciativa Semana Azul, proferindo uma intervenção ",""
4 de junho de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
5 de junho de 2015,11:00,"O Presidente da República recebe, em audiência, Sua Alteza Real a Princesa Victoria da Suécia ",""
5 de junho de 2015,13:30,"O Presidente da República oferece um almoço aos Ministros estrangeiros ligados ao Mar que participam na reunião ministerial integrada na iniciativa Blue Week e na Cimeira Mundial dos Oceanos, a decorrer em Cascais  
","Centro Cultural de Belém, Lisboa"
6 de junho de 2015,17:00,"O Presidente da República preside à inauguração da Feira Nacional da Agricultura
","Centro Nacional de Exposições, Santarém "
8 de junho de 2015,"","Visita do Presidente da República ao Concelho de Resende
 
- A Rota do Românico -",""
8 de junho de 2015,15:30,Visita ao Mosteiro de Santa Maria de Cárquere,""
8 de junho de 2015,16:15,Visita ao Museu Municipal de Resende,""
8 de junho de 2015,17:00,"Visita à Igreja Matriz de São Martinho de Mouros
- Intervenção do Presidente da República ",""
8 de junho de 2015,"","Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas - Lamego, 8, 9 e 10 de Junho de 2015",""
8 de junho de 2015,19:00,"Cerimónia de Passagem do Testemunho de Cidade-Sede do Dia de Portugal, entre as Câmaras Municipais da Guarda e de Lamego

- Intervenção do Presidente da Câmara Municipal da Guarda
- Intervenção do Presidente da Câmara Municipal de Lamego","Messe de Oficiais do Centro de Tropas de Operações Especiais
"
9 de junho de 2015,"","Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas - Lamego, 8, 9 e 10 de Junho de 2015",""
9 de junho de 2015,10:00,"Cerimónia Militar do Içar da Bandeira Nacional
",Avenida Visconde Guedes Teixeira
9 de junho de 2015,10:10,"Homenagem a Vulto da Cidade – D. Miguel de Portugal, Bispo de Lamego
",Local: Largo Camões
9 de junho de 2015,10:25,"Visita à Igreja do Mosteiro das Chagas
",Local: Jardim da República
9 de junho de 2015,10:45,"Descerramento de placa alusiva às Comemorações do Dia de Portugal em Lamego
",Local: Paços do Concelho
9 de junho de 2015,11:00,"Sessão Solene de Boas Vindas da Câmara Municipal de Lamego

- Intervenção do Presidente da Câmara Municipal de Lamego
  Entrega da Medalha de Ouro da Cidade ao Presidente da República
- Intervenção do Presidente da República","Paços do Concelho
"
9 de junho de 2015,12:45,"Encontro com personalidades que, no último ano, se destacaram no âmbito das suas atividades profissionais, seguido de almoço

- Intervenção do Presidente da República","Claustros da Sé de Lamego
"
9 de junho de 2015,15:00,"Inauguração da Exposição “Santiago por Portugal”
",Museu Diocesano
9 de junho de 2015,16:00,"Encerramento do Encontro “A Interioridade e os Desafios da Emancipação Jovem”, promovido pelo Conselho Nacional da Juventude

Atuação da Estudantina Académica de Lamego, à entrada

- Intervenções da Presidente do Conselho Nacional da Juventude e dos Relatores dos Grupos de Trabalho
- Intervenção do Presidente da República","Escola de Hotelaria e Turismo do Douro – Lamego
"
9 de junho de 2015,18:45,"Apresentação de Cumprimentos do Corpo Diplomático acreditado em Portugal
",Museu de Lamego
9 de junho de 2015,20:00,"Jantar oferecido pelo Presidente da República por ocasião das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas
",Museu de Lamego
10 de junho de 2015,"","Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas - Lamego, 8, 9 e 10 de Junho de 2014",""
10 de junho de 2015,10:00,"Cerimónia Militar comemorativa do Dia de Portugal, de Camões e das Comunidades Portuguesas

- Intervenção do Presidente da República","Largo da Feira
"
10 de junho de 2015,12:00,"Sessão Solene comemorativa do Dia de Portugal, de Camões e das Comunidades Portuguesas

- Intervenção do Presidente da Comissão Organizadora das Comemorações do Dia de Portugal, de Camões e das Comunidades Portuguesas
- Intervenção do Presidente da República

Imposição de insígnias aos agraciados com graus das Ordens Honoríficas Portuguesas","Centro Multiusos de Lamego
"
10 de junho de 2015,13:30,"Almoço oferecido pelo Presidente da Câmara Municipal de Lamego
",Quinta da Pacheca
11 de junho de 2015,17:00,"O Presidente da República preside à Cerimónia de Entrega dos Prémios FAZ – Prémio Empreendedorismo Inovador na Diáspora Portuguesa, Prémio Ideias de Origem Portuguesa, e à Assembleia Geral da COTEC Portugal

","Fundação Calouste Gulbenkian, Lisboa"
12 de junho de 2015,16:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
15 de junho de 2015,"",Visita de Estado do Presidente da República à Bulgária,""
15 de junho de 2015,10:15,Cerimónia oficial de boas-vindas e deposição de coroa de flores no Monumento ao Soldado Desconhecido,""
15 de junho de 2015,10:40,"Encontro do Presidente da República com o Presidente da República da Bulgária, Rosen Plevneliev",""
15 de junho de 2015,12:00,Conferência de imprensa conjunta,""
15 de junho de 2015,15:15,Visita à Igreja Boyana,""
15 de junho de 2015,15:30,Visita ao Museu Nacional de História,""
15 de junho de 2015,19:00,Jantar oficial oferecido pelo Presidente da República da Bulgária  ,""
16 de junho de 2015,"",Visita de Estado do Presidente da República à Bulgária,""
16 de junho de 2015,10:00,"Abertura do Fórum Empresarial Bulgária-Portugal pelo Presidente da República e pelo Presidente da República da Bulgária
 - Intervenção do Presidente da República",""
16 de junho de 2015,11:15,"Encontro do Presidente da República com a Presidente da Assembleia Nacional da Bulgária, Tsetska Tsacheva",""
16 de junho de 2015,12:15,Encontro do Presidente da República com o Primeiro-Ministro Boyko Borisov,""
16 de junho de 2015,13:45,Almoço oferecido pela Presidente da Assembleia Nacional,""
16 de junho de 2015,18:20,"Encontro do Presidente da República e Dra. Maria Cavaco Silva com o Reitor da Universidade de Sófia, Prof. Ivan Ilchev
- Visita à exposição “Nós, os de Orpheu”
- Intervenção do Presidente da República
- Agraciamento de personalidades búlgaras
Concerto de fado, por Ana Moura

Receção oferecida pelo Presidente da República e Dra. Maria Cavaco Silva ",""
17 de junho de 2015,"",Visita de Estado do Presidente da República à Roménia,""
17 de junho de 2015,10:30,Cerimónia oficial de boas-vindas,""
17 de junho de 2015,10:50,"Encontro do Presidente da República com o Presidente da República da Roménia, Klaus Werner Iohannis",""
17 de junho de 2015,12:00,Conferência de imprensa conjunta,""
17 de junho de 2015,15:00,"Encontro do Presidente da República com o Presidente do Senado, Cӑlin Popescu Tӑriceanu",""
17 de junho de 2015,15:40,"Encontro do Presidente da República com o Presidente da Câmara dos Deputados, Valeriu Zgonea",""
17 de junho de 2015,16:20,Homenagem ao Soldado Desconhecido,""
17 de junho de 2015,19:30,Jantar oferecido pelo Presidente da República da Roménia e Dra. Carmen Iohannis ,""
18 de junho de 2015,"",Visita de Estado do Presidente da República à Roménia,""
18 de junho de 2015,09:30,"Abertura pelo Presidente da República do Fórum Empresarial Roménia-Portugal
- Intervenção do Presidente da República",""
18 de junho de 2015,11:00,"Encontro do Presidente da República com o Primeiro-Ministro, Victor Ponta",""
18 de junho de 2015,15:30,"Encerramento pelo Presidente da República do Colóquio organizado pelo Camões – Instituto da Cooperação e da Língua:  “Portugal e Roménia: um eterno retorno”

- Intervenção do Presidente da República
                  	- Cerimónia de agraciamento de personalidades

Assinatura do Programa de Cooperação entre o Governo da República Portuguesa e o Governo da Roménia nos domínios da Língua, Educação, Ciência, Tecnologia e Ensino Superior, Cultura, Desporto, Juventude, Comunicação Social e Turismo",""
18 de junho de 2015,16:20,"Visita ao  Park Lake Plaza, empreendimento da Sonae Sierra
- Intervenção do Presidente da República",""
18 de junho de 2015,19:00,"Concerto de fado, por Ana Moura
	
- Intervenção do Presidente da República",""
18 de junho de 2015,19:30,Receção oferecida pelo Presidente da República e Dra. Maria Cavaco Silva ,""
22 de junho de 2015,11:30,"O Presidente da República recebe, em audiência, a Presidência da Galp Energia SGPS, SA ",""
22 de junho de 2015,15:30,"O Presidente da República recebe,  em audiência, a Presidência da EDP Energias de Portugal, SA ",""
24 de junho de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
25 de junho de 2015,12:00,"O Presidente da República recebe, em audiência, os Ministros da Energia dos países membros da Comunidade dos Países de Língua Portuguesa (CPLP) ",""
25 de junho de 2015,17:00,"O Presidente da República preside à Cerimónia de Apresentação do Programa Ibero-Americano de Juventude e de Braga como Capital Ibero-Americana de Juventude 2016

- Exibição de filme alusivo

- Apresentação coletiva do programa “Iberjovens”, com intervenções de responsáveis internacionais da Organização Ibero-Americana de Juventude (OIJ)

- Designação de Braga como Capital Ibero-Americana de Juventude 2016
		- Intervenção do Secretário-Geral da OIJ, Alejo Ramirez
- Intervenção do Presidente da Câmara Municipal de Braga, Ricardo Rio

- Intervenção da Secretária-Geral da Conferência Ibero-Americana, Rebeca Grynspan

- Intervenção do Presidente da República

","Palácio de Belém, Sala das Bicas"
26 de junho de 2015,08:30,"O Presidente da República recebe, em audiência, o Conselho Consultivo da Fundação The Performance Theatre, uma organização sem fins lucrativos que se dedica à reflexão sobre os novos modelos de crescimento, a qual realiza em Lisboa a reunião dos seus líderes",""
29 de junho de 2015,"","Roteiro para uma Economia Dinâmica
 
5.ª Jornada - Indústria do Mobiliário",""
29 de junho de 2015,09:30,"Inauguração do Museu do Design de Mobiliário de Paredes

- Visita à exposição das duas edições do Projecto Duets – Art on Chairs
- Inauguração da Incubadora para o Design de Mobiliário de Paredes e das Residências Criativas de Paredes","Paredes
"
29 de junho de 2015,10:45,"Visita à ALEAL – Indústria de Mobiliário, Lda.
",Paredes
29 de junho de 2015,11:45,"Visita à ABrito – Mobiliário, S.A.
",	Paredes
29 de junho de 2015,15:00,"Visita  à Sarimóveis – Indústria de Mobiliário, Lda.
",Paços de Ferreira
29 de junho de 2015,15:50,"Visita à Luís Nunes da Silva, Lda.
",Paços de Ferreira
29 de junho de 2015,16:45,"Visita à loja da Móveis Henrique
",Paços de Ferreira
29 de junho de 2015,17:30,"Sessão de Encerramento da 5ª Jornada do Roteiro

- Intervenção do Presidente da Câmara Municipal de Paredes, Dr. Celso Ferreira
- Intervenção do Presidente da Câmara Municipal de Paços de Ferreira, Dr. Humberto Brito

Assinatura do Protocolo para a dinamização de um Cluster de Mobiliário entre o Município de Paços de Ferreira, o Município de Paredes, a Associação Empresarial de Paços de Ferreira, a Associação Empresarial de Paredes e a Associação Portuguesa das Indústrias de Mobiliário e Afins (APIMA)

- Intervenção do Presidente da República

- Cerimónia de imposição de insígnias a personalidades da Indústria do Mobiliário","Centro de Formação Profissional das Indústrias da Madeira e Mobiliário, Paredes
"
30 de junho de 2015,11:30,"O Presidente da República mantém um Encontro com as Associações Académicas do Ensino Superior, durante o qual será apresentada uma síntese do Caderno Reivindicativo “Por um Caminho de Futuro – O Programa de Governo do Movimento Associativo Estudantil para a XIII Legislatura""

- Dirigentes associativos estudantis apresentam Caderno Reivindicativo e entregam-no ao Presidente da República

- Presidente da República encerra o Encontro com uma intervenção

- Declarações aos Jornalistas dos Redatores do Caderno Reivindicativo ",""
1 de julho de 2015,10:00,"O Presidente da República recebe, em audiência, o Secretário-Geral do Conselho da Europa, Thorbjorn Jagland ",""
1 de julho de 2015,10:55,"O Presidente da República preside à XX Cerimónia de Entrega do Prémio Norte-Sul a Maura Lynch e André Azoulay, proferindo uma Intervenção
","Sala do Senado, Assembleia da República"
2 de julho de 2015,11:00,"O Presidente da República recebe, em audiência, a Presidente da Assembleia Parlamentar do Conselho da Europa, Anne Brasseur ",""
2 de julho de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
3 de julho de 2015,19:00,"O Presidente da República preside à Cerimónia de Concessão de Honras de Panteão Nacional a Eusébio da Silva Ferreira, proferindo uma intervenção

","Panteão Nacional de Santa Engrácia, Campo de Santa Clara, em Lisboa  "
6 de julho de 2015,18:00,"O Presidente da República recebe, em audiência, a Direção da AML – Área Metropolitana de Lisboa ",""
7 de julho de 2015,11:30,"O Presidente da República recebe, em audiência, membros da Federação Escotista de Portugal ",""
8 de julho de 2015,15:30,"O Presidente da República recebe, em audiência, a Direção da Confederação do Turismo Português ",""
9 de julho de 2015,11:00,"O Presidente da República preside ao Encontro EPIS 2015 – A Construir o Futuro.
Durante o encontro será distribuído o álbum “Família EPIS”, da responsabilidade da Associação Empresários pela Inclusão Social e dos seus parceiros, e serão apresentados os testemunhos de autarcas, formadores, mediadores, voluntários, familiares e alunos participantes nos programas 
	O Presidente da República proferirá uma intervenção
",Antigo edifício do Museu dos Coches 
9 de julho de 2015,15:00,"O Presidente da República confere posse ao novo Juiz do Tribunal Constitucional, Desembargador José António Pires Teles Pereira ",""
9 de julho de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
10 de julho de 2015,12:00,"O Presidente da República recebe, em audiência, o Secretário de Energia norte-americano, Ernest Moniz, a quem seguidamente agraciará, em cerimónia própria, com a Grã-Cruz da Ordem do Infante D. Henrique ",""
14 de julho de 2015,"",Jornada dedicada à Fileira da Pesca,""
14 de julho de 2015,09:30,"Visita ao Centro de Formação Profissional das Pescas e do Mar
","			FOR-MAR - Rua da Escola de Pesca, Peniche"
14 de julho de 2015,10:00,"Apresentação relativa à investigação científica sobre os stocks de sardinha
",		Porto de Pesca de Peniche
14 de julho de 2015,10:30,"Inauguração e visita ao CETEMARES – Centro de I&D, formação e divulgação do conhecimento marítimo

- Reunião com associações representativas da Fileira da Pesca, organizada pela Associação Nacional das Organizações de Produtores da Pesca de Cerco (Anopcerco) e pela Cooperativa dos Armadores da Pesca Artesanal (CAPA)","Avenida do Porto de Pesca, Peniche
"
14 de julho de 2015,12:45,"Visita aos viveiros de aquacultura da Materaqua

- Aquacultura de ostras
- Produção de algas da unidade da Algaplus
 
 ","Ílhavo
"
14 de julho de 2015,13:25,"Almoço oferecido pelo Presidente da Câmara Municipal de Ílhavo

- Intervenção do Presidente da Câmara Municipal de Ílhavo
	- Intervenção de representante da Fileira do Pescado
	- Intervenção do Presidente da República","Museu Marítimo de Ílhavo
"
14 de julho de 2015,16:00,"Visita à fábrica de conservas Pinhais e C.ª, Lda.
",			Matosinhos
14 de julho de 2015,17:15,"Visita à fábrica de conservas A Poveira, S.A.
","			Zona Industrial de Laúndos, Póvoa de Varzim "
16 de julho de 2015,"","Visita de Estado a Portugal do Presidente da República de Moçambique, Filipe Nyusi,e Senhora Isaura Nyusi
 
16 e 17 de julho",""
16 de julho de 2015,10:30,"Cerimónia de deposição de uma coroa de flores junto ao Túmulo de Luís Vaz de Camões
","Mosteiro dos Jerónimos, Lisboa"
16 de julho de 2015,11:05,"Chegada do Presidente da República de Moçambique, Filipe Nyusi, e Senhora Isaura Nyusi ao Palácio de Belém

- Honras Militares
 - Hinos Nacionais
 - Fotografia Oficial
 - Assinatura do Livro de Honra",""
16 de julho de 2015,11:20,"Encontro do Presidente da República e da Dra. Maria Cavaco Silva com o Presidente da República de Moçambique, Filipe Nyusi, e Senhora Isaura Nyusi",""
16 de julho de 2015,11:30,"Encontro do Presidente da República com o Presidente da República de Moçambique, alargado às delegações dos dois países",""
16 de julho de 2015,12:00,Declarações dos dois Chefes de Estado aos jornalistas,""
16 de julho de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal ,""
16 de julho de 2015,"","Visita de Estado a Portugal do Presidente da República de Moçambique, Filipe Nyusi,e Senhora Isaura Nyusi
 
16 e 17 de julho",""
16 de julho de 2015,19:50,"Jantar oferecido pelo Presidente da República e Dra. Maria Cavaco Silva, em honra do Presidente da República de Moçambique, Filipe Nyusi, e Senhora Isaura Nyusi

- Fotografia oficial
- Discurso e Brinde do Presidente da República
- Discurso e Brinde do Presidente da República de Moçambique","Palácio Nacional da Ajuda
"
17 de julho de 2015,"","Visita de Estado a Portugal do Presidente da República de Moçambique, Filipe Nyusi,e Senhora Isaura Nyusi
 
16 e 17 de julho",""
17 de julho de 2015,10:10,"O Presidente da República e o Presidente da República de Moçambique visitam a exposição de artes plásticas “Retrospetiva de 40 anos de independência de Moçambique - Artistas moçambicanos em Portugal”
","Sociedade Nacional de Belas-Artes, Lisboa"
17 de julho de 2015,13:15,"O Presidente da República recebe os Deputados portugueses ao Parlamento Europeu, aos quais seguidamente oferece um almoço ",""
17 de julho de 2015,"","Visita de Estado a Portugal do Presidente da República de Moçambique, Filipe Nyusi,e Senhora Isaura Nyusi
 
16 e 17 de julho",""
17 de julho de 2015,20:00,"Jantar oferecido pelo Presidente da República de Moçambique, Filipe Nyusi, e Senhora Isaura Nyusi em honra do Presidente da República e da Dra. Maria Cavaco Silva
",Palácio Nacional de Queluz
20 de julho de 2015,11:30,"O Presidente da República recebe, em audiência, o Presidente do Governo Regional da Madeira, Dr. Miguel Filipe Machado de Albuquerque",""
20 de julho de 2015,18:00,"O Presidente da República recebe, em audiência, o recordista mundial de distância em kitesurf, Francisco Lufinha",""
21 de julho de 2015,"","O Presidente da República recebe, em audiência, os representantes dos partidos políticos com assento parlamentar, com vista à marcação da data das eleições para a Assembleia da República:",""
21 de julho de 2015,10:30,PEV – Partido Ecologista “Os Verdes”,""
21 de julho de 2015,11:15,BE – Bloco de Esquerda,""
21 de julho de 2015,15:30,PCP -Partido Comunista Português,""
21 de julho de 2015,16:15,CDS/PP - Partido Popular,""
21 de julho de 2015,17:00,PS - Partido Socialista,""
21 de julho de 2015,17:45,PPD/PSD - Partido Social Democrata,""
21 de julho de 2015,13:15,"O Presidente da República recebe a Presidente e os Vice-Presidentes da Assembleia da República, bem como os líderes dos Grupos Parlamentares, por ocasião do final da Sessão Legislativa, oferecendo-lhes seguidamente um almoço ",""
22 de julho de 2015,"",Visita do Presidente da República à Escola das Armas do Exército,""
22 de julho de 2015,10:15,"Chegada do Presidente da República 

- Hino Nacional
- Desfile da Guarda de Honra","		Alameda da EPI, Mafra
"
22 de julho de 2015,10:50,Briefing ao Presidente da República,""
22 de julho de 2015,11:10,Visita à Exposição de Projetos de Investigação e Desenvolvimento,""
22 de julho de 2015,11:30,Visita à Clínica Veterinária Militar de Equinos,""
22 de julho de 2015,11:55,Visita à Companhia de Formação,""
22 de julho de 2015,12:15,Demonstrações Militares na Aldeia Camões,""
22 de julho de 2015,12:40,Foto de grupo ,""
22 de julho de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
23 de julho de 2015,"",Visita ao concelho de Monforte,""
23 de julho de 2015,16:30,Visita à Monforqueijo,""
23 de julho de 2015,17:15,"Visita à Fertiprado

- Visita à unidade de criação de ovinos",""
23 de julho de 2015,19:00,"Sessão de Boas-vindas da Câmara Municipal de Monforte

- Intervenção do Presidente da República","Torre da Palma Wine Hotel
"
23 de julho de 2015,19:20,Demonstração Equestre pelo Cavaleiro Paulo Caetano,""
24 de julho de 2015,"",Visita ao concelho de Sousel,""
24 de julho de 2015,09:45,Visita ao Auditório Municipal de Sousel,""
24 de julho de 2015,10:00,Visita à Exposição do Espólio do Futuro Museu dos Cristos,""
24 de julho de 2015,10:30,"Inauguração do Centro Escolar de Sousel

- Visita à Biblioteca, Laboratório, Salas de Aula e Refeitório
	- Intervenção do Presidente da República",""
24 de julho de 2015,"",Visita ao concelho de Portalegre,""
24 de julho de 2015,12:00," Visita à Evertis Ibérica

- Visita às unidades de produção, embalagem e reciclagem",""
24 de julho de 2015,13:00,"Câmara Municipal de Portalegre

- Atuação do Rancho Folclórico da Boavista
- Visita à Exposição “Arte e Fraternidade – Artistas e Cidades Irmanadas”",""
24 de julho de 2015,13:30,Almoço oferecido pela Presidente da Câmara Municipal de Portalegre,""
24 de julho de 2015,"",Visita ao concelho de Nisa,""
24 de julho de 2015,15:30,"Visita à Sotonisa

- Visita às zonas de armazenamento de leite, fabrico do queijo e enchimento, câmaras frigoríficas e embalamento",""
24 de julho de 2015,16:20,"Visita ao Complexo Termal da Fadagosa de Nisa

- Visita às zonas de tratamentos e de spa",""
24 de julho de 2015,16:35,"Sessão Comemorativa da Visita do Presidente da República a Nisa

- Intervenção do Presidente da República",""
24 de julho de 2015,17:00,Visita ao Museu do Bordado e do Barro,""
24 de julho de 2015,"",Concelho de Marvão,""
24 de julho de 2015,20:00,"Concerto de Abertura do 2º Festival de Música de Marvão

Orquestra Gulbenkian
Clara Jumi Kang, violino
Christoph Poppen, maestro

Bruch, Mendelssohn, Viana da Mota",""
27 de julho de 2015,15:30,"O Presidente da República recebe, em audiência, o Ministro dos Negócios Estrangeiros dos Emirados Árabes Unidos, Xeque Abdullah bin Zayed bin Sultan Al Nahyan",""
27 de julho de 2015,18:00,"O Presidente da República agracia com o de grau de Comendador da Ordem do Mérito um conjunto de antigos Presidentes de Câmara Municipal:

- António Aguiar Gouveia, de Vila Nova de Foz Côa
- António Lopes Bogalho, de Sobral de Monte Agraço
- Fernando Gomes Rodrigues, de Montalegre
- Francisco Tavares, de Valpaços
- Horácio Antunes, da Lousã
- Jorge Magalhães, de Lousada
- Daniel Campelo, de Ponte de Lima
- José Ernesto Leão d’Oliveira, de Évora
- José Macedo Vieira, da Póvoa de Varzim
- José Saldanha Rocha, de Mação
- José Lopes Silvano, de Mirandela
- Maria Isabel Soares, de Silves
- Mário Albuquerque, de Ourém
- Victor Martelo, de Reguengos de Monsaraz",""
28 de julho de 2015,17:00,O Presidente da República recebe o Primeiro-Ministro para a reunião semanal,""
29 de julho de 2015,"",Visita do Presidente da República à Zona de Influência do Alqueva,""
29 de julho de 2015,09:30,Sobrevoo da Barragem do Alqueva e de infraestruturas da sua Zona de Influência a bordo de um C-295 da Força Aérea Portuguesa,""
29 de julho de 2015,10:15,"Chegada à Base Aérea de Beja, BA 11",""
29 de julho de 2015,10:55,"Visita ao Canal de Ferreira do Alentejo

Explicação pelo Presidente da  Empresa de Desenvolvimento e Infraestruturas do Alqueva, S.A. (EDIA), Eng. José Pedro Salema, sobre a infraestrutura e apresentação de um mapa com a Zona de Influência do Alqueva",""
29 de julho de 2015,11:20,Visita à exploração agrícola de José Courinha (nogueiras),""
29 de julho de 2015,12:00,"Visita à Estação Elevatória de Ervidel, Aljustrel",""
29 de julho de 2015,12:30,"Visita à exploração agrícola da Agromais (tomate, milho e vinha)",""
