data,hora,evento,local
29 de outubro de 2016,17:30,"Conferência de imprensa do Presidente da República, Primeiro-ministro e Ministro dos Negócios Estrangeiros",""
30 de outubro de 2016,"","Participação do Presidente da República na XI Conferência de Chefes de Estado e de Governo da Comunidade dos Países de Língua Portuguesa
 
Brasília, 30 de outubro a 1 de novembro de 2016",""
30 de outubro de 2016,19:00,Receção à comunidade portuguesa residente em Brasília,""
31 de outubro de 2016,"","Participação do Presidente da República na XI Conferência de Chefes de Estado e de Governo da Comunidade dos Países de Língua Portuguesa
 
Brasília, 30 de outubro a 1 de novembro de 2016",""
31 de outubro de 2016,11:00,"Encontro do Presidente da República com o Presidente do Brasil, Michel Temer no Palácio do Planalto",""
31 de outubro de 2016,12:00,"Encontro do Presidente da República com o Presidente de Cabo Verde, Jorge Carlos Fonseca",""
31 de outubro de 2016,15:35,"Chegada do Presidente da República ao Palácio do Itamaraty
- Boas-vindas pelo Presidente do Brasil",""
31 de outubro de 2016,15:50,Fotografia Oficial da XI Conferência de Chefes de Estado e de Governo da CPLP,""
31 de outubro de 2016,16:00,Sessão solene de abertura,""
31 de outubro de 2016,17:00,"Sessão restrita, reservada a Estados-membros e observadores associados",""
31 de outubro de 2016,20:00,"Jantar em homenagem aos Chefes de Delegação da XI Conferência de Chefes de Estado e Chefes de Delegação da Comunidade dos Países de Língua Portuguesa, oferecido Presidente do Brasil no Palácio da Alvorada",""
1 de setembro de 2016,10:30,"Sessão Solene de Abertura do Ano Judicial
","Supremo Tribunal de Justiça, Lisboa"
1 de setembro de 2016,17:00,"O Presidente da República recebe o Primeiro-ministro, Dr. António Costa, para a reunião semanal",""
1 de setembro de 2016,"",Festa do Livro em Belém,""
1 de setembro de 2016,18:00,Abertura oficial ao Público,""
1 de setembro de 2016,19:00,"Cerimónia de lançamento do livro “Eleições Presidenciais, candidatos e vencedores. Portugal 1911-2016” com intervenção do Presidente da República",""
2 de setembro de 2016,"",Visita à Base Aérea N.º 5 e receção à Força Nacional Destacada que regressa da missão Baltic Air Policing,""
2 de setembro de 2016,11:00,"Chegada do Presidente da República à Base Aérea N.º 5 (BA5)
- Honras Militares pela Guarda de Honra
- Revista à Guarda de Honra
- Desfile da Guarda de Honra",""
2 de setembro de 2016,11:35,"Apresentação sobre a BA5, as aeronaves F-16, a Missão nos países Bálticos e o Programa com a Roménia",""
2 de setembro de 2016,11:55,"Visita à manutenção, em curso, dos F-16",""
2 de setembro de 2016,12:15,Visita a uma aeronave F-16 da Força Aérea Romena (RoAF),""
2 de setembro de 2016,12:25,Visita aos trabalhos de regeneração dos motores dos F-16,""
2 de setembro de 2016,12:50,Visita às capacidades do emulador de manutenção dos F-16,""
2 de setembro de 2016,13:15,Almoço,""
2 de setembro de 2016,14:15,Chegada das aeronaves da Força Nacional Destacada (FND) que regressa da missão “Baltic Air Policing” (BAP16),""
2 de setembro de 2016,14:50,Apresentação dos militares da missão BAP16,""
2 de setembro de 2016,15:25,Visita à Esquadra 201 “Falcões”,""
2 de setembro de 2016,15:40,Visita à Esquadra 301 “Jaguares”,""
2 de setembro de 2016,18:30,"Abertura da Feira do Livro do Porto
","Jardins do Palácio de Cristal, Porto"
3 de setembro de 2016,21:30,"Festa do Livro em Belém
– Cinema “Visita ou Memórias e Confissões”. Filme Póstumo de Manoel de Oliveira",""
4 de setembro de 2016,17:00,"Festa do Livro em Belém
– Mesa Redonda: “Este País” com Bernardo Pires de Lima, FFMS; Eduardo Lourenço, Gradiva; Maria de Fátima Bonifácio, Imp. C. Sociais; Moderado por Pedro Mexia",""
5 de setembro de 2016,"",O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:,""
5 de setembro de 2016,10:00,"Embaixador da Guiné-Equatorial, Tito Mba Ada Nsue",""
5 de setembro de 2016,10:25,"Embaixador da Alemanha, Christof Weil",""
5 de setembro de 2016,10:50,"Embaixadora da Índia, Senhora K. Nandini Singla",""
5 de setembro de 2016,11:30,"Apresentação conjunta de credenciais pelos Embaixadores Não-Residentes:

- Embaixador das Maurícias, Joël Rault
  - Embaixadora da Mauritânia, Senhora Mint M’Haiham
  - Embaixador da Mongólia, Mundagbaatar Batsaikhan
- Embaixador do Camboja, Widhya Chem",""
5 de setembro de 2016,14:20,"Visita ao Centro Social de Nossa Senhora da Paz
","Av. Francisco Fernandes – Bela Vista, Setúbal"
6 de setembro de 2016,12:40,"Sessão de Encerramento da Apresentação do Barómetro Desenvolvimento Sustentável
",Auditório do Instituto de Ciências Sociais da Universidade de Lisboa
6 de setembro de 2016,"",O Presidente da República recebe as cartas credenciais de novos Embaixadores em Portugal:,""
6 de setembro de 2016,14:00,"Embaixadora da Roménia, Senhora Ioana Bivolaru",""
6 de setembro de 2016,14:25,"Embaixador do Mónaco, Henrique Polignac de Barros",""
6 de setembro de 2016,14:50,"Embaixadora da Colômbia, Senhora Carmenza Jaramillo Gutierrez",""
6 de setembro de 2016,15:25,"Embaixador do Luxemburgo, Jean Jacques Welfring",""
6 de setembro de 2016,18:30,"Cerimónia de entrega do Prémio António Champalimaud de Visão 2016
","Fundação Champalimaud, Av. Brasília, Lisboa"
7 de setembro de 2016,14:00,"Visita ao Departamento Central de Investigação e Ação Penal (DCIAP)
","Rua Gomes Freire, 213 - Lisboa"
7 de setembro de 2016,17:00,"Encerramento da Conferência “Que Justiça Queremos?” da Associação Sindical dos Juízes Portugueses (ASJP)
","Centro Cultural de Belém, Lisboa"
9 de setembro de 2016,16:00,"Encontro com os Representantes das Comunidades Religiosas presentes em Portugal
",Varanda do Palácio de Belém
9 de setembro de 2016,17:00,"Visita aos militares internados no Hospital das Forças Armadas
","Azinhaga dos Ulmeiros, Paço do Lumiar"
9 de setembro de 2016,20:30,"Gala Emmy Awards
","Pátio da Galé, Lisboa"
10 de setembro de 2016,"",Visita a Ponte de Lima,""
10 de setembro de 2016,12:00,Inauguração do Centro de Interpretação da História Militar de Ponte de Lima,""
10 de setembro de 2016,16:00,Cortejo Etnográfico das Feiras Novas de Ponte de Lima,""
10 de setembro de 2016,19:00,"Visita à Casa da Música
","Avenida da Boavista, Porto"
10 de setembro de 2016,22:00,"Concerto “Música para uma noite de Festa” pela Orquestra Sinfónica do Porto -  Casa da Música
","Avenida dos Aliados, Porto"
12 de setembro de 2016,10:00,"Sessão de abertura do Seminário “Portugal 2020”, organizado pela ANMP - Associação Nacional de Municípios Portugueses
",Centro de Congressos de Aveiro
12 de setembro de 2016,18:00,"Audiência ao Chefe do Executivo de Macau, Chui Sai On",""
12 de setembro de 2016,19:00,Tomada de posse do Dr. Eugénio José da Cruz Fonseca como vogal do Conselho das Ordens de Mérito Civil,""
14 de setembro de 2016,"","12.º Encontro Informal de Chefes de Estado Europeus do Grupo de Arraiolos
 
Plovdiv e Sófia, Bulgária, 14 e 15 de setembro 2016",""
14 de setembro de 2016,14:15,"Cumprimentos de boas-vindas pelo Presidente da República da Bulgária, Rosen Plevneliev
","Museu Etnográfico, Plovdiv"
14 de setembro de 2016,15:00,Sessão de abertura,""
14 de setembro de 2016,15:45,"Primeira sessão de trabalho
 Tema: “Como aumentar a confiança na União Europeia num período de riscos crescentes e de uma ordem internacional instável?”",""
14 de setembro de 2016,19:00,Jantar oficial,""
15 de setembro de 2016,"","12.º Encontro Informal de Chefes de Estado Europeus do Grupo de Arraiolos
 
Plovdiv e Sófia, Bulgária, 14 e 15 de setembro 2016",""
15 de setembro de 2016,10:00,"Segunda sessão de trabalho
Tema: “Os Balcãs – A transformação histórica de um campo de jogos dos interesses das grandes potências numa parte integrante da Europa unida”
","Museu de História Natural, Sófia"
15 de setembro de 2016,11:30,Conferência de Imprensa conjunta dos Chefes de Estado,""
15 de setembro de 2016,12:30,Almoço oficial,""
15 de setembro de 2016,14:15, Encontro com membros da Câmara de Comércio e Indústria Luso-Búlgara,""
16 de setembro de 2016,17:15,"Sessão de encerramento do Congresso dos Revisores Oficiais de Contas
","Fórum Lisboa, Avenida de Roma, Lisboa"
18 de setembro de 2016,"","71ª Assembleia-Geral da Organização das Nações Unidas
 
Nova Iorque e Newark, 18 a 22 de setembro 2016",""
18 de setembro de 2016,20:00,Chegada do Presidente da República a Nova Iorque,""
19 de setembro de 2016,"","71ª Assembleia-Geral da Organização das Nações Unidas
 
Nova Iorque e Newark, 18 a 22 de setembro 2016",""
19 de setembro de 2016,08:30,Sessão de abertura da Reunião de Alto Nível sobre movimentos em larga escala de migrantes e refugiados,""
19 de setembro de 2016,10:00,"Encontro com o Rei de Espanha, Felipe VI",""
19 de setembro de 2016,10:50,Intervenção do Presidente da República na Reunião de Alto Nível sobre movimentos em larga escala de migrantes e refugiados,""
19 de setembro de 2016,11:20,"Encontro com o Secretário-geral das Nações Unidas, Ban Ki-moon",""
19 de setembro de 2016,12:00,"Encontro com o Presidente da República Federativa do Brasil, Michel Temer",""
19 de setembro de 2016,15:30,"Encontro com o Presidente da República da Guiné Bissau, José Mário Vaz",""
19 de setembro de 2016,16:30,"Encontro com o Presidente da República do Senegal, Macky Sall",""
20 de setembro de 2016,"","71ª Assembleia-Geral da Organização das Nações Unidas
 
Nova Iorque e Newark, 18 a 22 de setembro 2016",""
20 de setembro de 2016,08:20,Receção de boas-vindas do Secretário-geral das Nações Unidas ao Presidente da República,""
20 de setembro de 2016,08:30,Evento em comemoração da adoção da Agenda 2030 e dos Objetivos de Desenvolvimento Sustentável,""
20 de setembro de 2016,09:00,Abertura Oficial da 71ª Assembleia Geral das Nações Unidas,""
20 de setembro de 2016,11:00,"Encontro com o Presidente da República de Moçambique, Filipe Nyusi",""
20 de setembro de 2016,11:30,"Encontro com o Presidente da República da Costa do Marfim, Alassane Ouattara",""
20 de setembro de 2016,12:45,"Encontro com o Presidente da República do Gana, John Dramani Mahama",""
20 de setembro de 2016,13:15,Almoço em honra dos Chefes de Estado oferecido pelo Secretário-geral das Nações Unidas,""
20 de setembro de 2016,15:30,Cimeira de Chefes de Estado sobre Refugiados,""
20 de setembro de 2016,16:30,Intervenção do Presidente da República na 71ª Assembleia Geral das Nações Unidas,""
20 de setembro de 2016,19:00,Receção em honra dos Chefes de Estado oferecida pelo Presidente dos Estados Unidos da América,""
21 de setembro de 2016,"","71ª Assembleia-Geral da Organização das Nações Unidas
 
Nova Iorque e Newark, 18 a 22 de setembro 2016",""
21 de setembro de 2016,10:30,"Encontro com a Presidente da República do Chile, Michelle Bachelet",""
21 de setembro de 2016,18:45,Encontro do Presidente da República com Luso-eleitos,""
21 de setembro de 2016,19:00,Encontro do Presidente da República com a Comunidade Portuguesa da Costa Leste dos EUA,""
21 de setembro de 2016,20:00,Receção oferecida pelo Presidente da República à Comunidade Portuguesa da Costa Leste dos EUA,""
22 de setembro de 2016,"","71ª Assembleia-Geral da Organização das Nações Unidas
 
Nova Iorque e Newark, 18 a 22 de setembro 2016",""
22 de setembro de 2016,09:00,Pequeno-almoço oferecido pela Portugal/US Chamber of Commerce de Nova Iorque,""
22 de setembro de 2016,11:15,Visita ao Center for Jewish History,""
22 de setembro de 2016,12:30,Almoço com membros da Portuguese American Postgraduate Society (PAPS),""
26 de setembro de 2016,10:00,Sessão Solene de Abertura do Ano Letivo 2016/2017 no Conselho Nacional de Educação,""
26 de setembro de 2016,20:00,"Jantar comemorativo dos 40 anos de atividade do Banco Europeu de Investimento em Portugal
","Palácio Foz, Lisboa"
27 de setembro de 2016,15:00,"Lançamento da 1ª pedra do novo campus da Faculdade de Economia da Universidade Nova de Lisboa - Nova School of Business and Economics
","Carcavelos, Cascais"
27 de setembro de 2016,18:15,"Sessão de Encerramento da III Cimeira da Confederação do Turismo
","Museu do Oriente, Lisboa"
28 de setembro de 2016,09:00,"Sessão de Abertura do 26.º Digital Business Congress da Associação Portuguesa para o Desenvolvimento das Comunicações (APDC)
","Centro Cultural de Belém, Lisboa"
28 de setembro de 2016,12:00,"Comemorações do 50.º Aniversário do Hospital da Cruz Vermelha Portuguesa
","Hospital Cruz Vermelha, Lisboa"
29 de setembro de 2016,14:30,"Tomada de Posse do Presidente do Tribunal Constitucional, Juiz Conselheiro Manuel da Costa Andrade, como membro do Conselho de Estado",""
29 de setembro de 2016,15:00,Reunião do Conselho de Estado,""
30 de setembro de 2016,14:00,"Cerimónia de Compromisso de Honra da GNR perante o Estandarte Nacional
",Centro de Formação de Portalegre da Escola da Guarda Nacional Republicana
30 de setembro de 2016,18:30,"Cerimónia de inauguração da Exposição “Joan Miró: Materialidade e Metamorfose”
","Fundação Serralves, Porto"
3 de agosto de 2016,12:10,"Chegada de Sua Excelência o Presidente da República ao “Cais da Portuguesa” na Ilha das Cobras
Embarque de Sua Excelência o Presidente da República no NRP “Sagres”",""
3 de agosto de 2016,12:25,"Cerimónia da entrega da Bandeira Nacional ao atleta João Rodrigues, porta estandarte de Portugal nos Jogos Olímpicos, na presença do Presidente do Comité Olímpico de Portugal, José Manuel Constantino e Secretário Geral, José Manuel Araújo",""
3 de agosto de 2016,12:40,Fotografia de grupo ,""
3 de agosto de 2016,12:50,Assinatura do Livro de Honra do NRP “Sagres” ,""
3 de agosto de 2016,14:30,Chegada de Sua Excelência o Presidente da República ao Real Gabinete Português de Leitura,""
3 de agosto de 2016,18:00,Receção à comunidade portuguesa residente no Rio de Janeiro ,""
4 de agosto de 2016,12:30,"Visita à exposição “Leopoldina, Princesa da Independência, das Artes e das Ciências” no museu de Arte do RIo ",""
4 de agosto de 2016,14:00,Visita ao Museu do Amanhã,""
4 de agosto de 2016,18:00,Jogo de futebol Portugal-Argentina ,""
4 de agosto de 2016,20:30,Receção a bordo do NRP Sagres com a Equipa Olímpica de Portugal ,""
5 de agosto de 2016,12:30,"Almoço oferecido por Sua Excelência o Presidente da República a empresários portugueses e brasileiros
 ",""
5 de agosto de 2016,17:00,"Receção oferecida pelo Presidente em exercício, Michel Temer, no Palácio Itamaraty",""
5 de agosto de 2016,19:15,Sessão de abertura dos Jogos Olímpicos ,""
6 de agosto de 2016,15:30,Inauguração da exposição sobre Amália Rodrigues “Saudades do Brasil em Portugal” ,""
6 de agosto de 2016,17:30,Receção à comunidade portuguesa em São Paulo ,""
7 de agosto de 2016,10:00,Visita ao Monumento aos Fundadores de São Paulo ,""
7 de agosto de 2016,10:30,Visita à Casa de Portugal,""
7 de agosto de 2016,11:15,Visita ao museu da Língua Portuguesa ,""
8 de agosto de 2016,18:40,Visita ao Real Hospital Português de Beneficência ,""
8 de agosto de 2016,20:15,Visita ao Gabinete Português de Leitura de Pernambuco e receção à comunidade portuguesa e luso-descendente em Pernambuco,""
10 de agosto de 2016,13:00,"Visita a Gouveia por ocasião do Centenário do Nascimento de Vergílio Ferreira

- Deposição de coroa de flores junto ao busto de Vergílio Ferreira
- Visita à Biblioteca Municipal Vergílio Ferreira
- Inauguração do Roteiro Literário Vergiliano em Melo
- Sessão Evocativa do Centenário do Nascimento de Vergílio Ferreira",""
12 de agosto de 2016,12:00,"O Presidente da República recebe, em audiência, o Presidente da Liga dos Bombeiros Portugueses, Jaime Marta Soares",""
25 de agosto de 2016,14:00,Visita às áreas afetadas pelos incêndios no concelho de São Pedro do Sul,""
25 de agosto de 2016,18:00,Inauguração da Estação de Tratamento de Águas Residuais (ETAR) Viseu Sul,""
25 de agosto de 2016,19:30,Visita à Feira de São Mateus em Viseu,""
26 de agosto de 2016,14:00,"Audiência ao Embaixador de Portugal em Pequim (República Popular da China), Jorge Torres Pereira",""
26 de agosto de 2016,15:00,"O Presidente da República recebe o Primeiro-ministro, Dr. António Costa, para a reunião semanal",""
27 de agosto de 2016,18:30,"Audiência com a Embaixadora de Portugal em Maputo (República de Moçambique), Maria Amélia Paiva",""
27 de agosto de 2016,19:30,"Audiência com o Embaixador de Portugal em Estrasburgo (Representante Permanente de Portugal junto do Conselho da Europa), João Maria Cabral",""
27 de agosto de 2016,20:00,"Audiência com o Embaixador de Portugal em Telavive (Israel), Miguel Almeida e Sousa",""
28 de agosto de 2016,"","Visita à Região Autónoma da Madeira (Ilhas Desertas e Ilhas Selvagens)
 
28 a 30 de agosto de 2016",""
28 de agosto de 2016,18:30,Visita ao Regimento de Guarnição n.º 3,""
28 de agosto de 2016,20:00,Visita às famílias afetadas pelos incêndios,""
29 de agosto de 2016,"","Visita à Região Autónoma da Madeira (Ilhas Desertas e Ilhas Selvagens)
 
28 a 30 de agosto de 2016",""
29 de agosto de 2016,11:15,Visita ao Centro de Maricultura - Calheta,""
29 de agosto de 2016,12:00,Visita à Vila da Calheta,""
29 de agosto de 2016,14:30,Largada do NRP “D. Francisco de Almeida” para as Ilhas Desertas,""
29 de agosto de 2016,16:30,Visita às Ilhas Desertas,""
29 de agosto de 2016,18:00,Partida do NRP “D. Francisco de Almeida” para o Funchal,""
29 de agosto de 2016,20:00,Chegada do NRP “D. Francisco de Almeida” ao Porto do Funchal,""
29 de agosto de 2016,20:30,Jantar Solidário,""
30 de agosto de 2016,"","Visita à Região Autónoma da Madeira (Ilhas Desertas e Ilhas Selvagens)
 
28 a 30 de agosto de 2016",""
30 de agosto de 2016,11:00,"Partida do Presidente da República, em Voo Militar no helicóptero EH-101, para as Ilhas Selvagens",""
30 de agosto de 2016,12:30,Chegada do Presidente da República ao Planalto da Selvagem Grande e início da visita às Ilhas Selvagens,""
30 de agosto de 2016,15:00,"Partida do Presidente da República, em Voo Militar no helicóptero EH-101, para o Funchal",""
31 de agosto de 2016,14:45,"Receção ao Comité Paralímpico de Portugal e à Delegação Paralímpica antes da partida para os Jogos Paralímpicos Rio 2016 que tem lugar no Rio de Janeiro, Brasil
","Antigo Museu Nacional dos Coches, Praça Afonso de Albuquerque"
31 de agosto de 2016,18:30,"Cerimónia de Agraciamento da Seleção Nacional de Futebol que se sagrou Campeã Europeia no Campeonato da Europa (EURO 2016) realizado em França
",Salão Nobre da Câmara Municipal do Porto
1 de julho de 2016,"","Visita à Região Autónoma da Madeira
 
30 de junho a 2 de julho",""
1 de julho de 2016,10:00,Guarda de Honra conjunta pelos três Ramos das Forças Armadas na Praça do Povo,""
1 de julho de 2016,10:15,"Sessão Solene no Salão Nobre da Assembleia Legislativa Regional
- Intervenções dos Representantes dos Grupos Parlamentares e do Deputado Independente
- Intervenção do Presidente da Assembleia Legislativa da RAM
- Intervenção de Sua Excelência o Presidente da República",""
1 de julho de 2016,12:30,Cerimónia de deposição de Flores no Monumento à Autonomia,""
1 de julho de 2016,13:00,Almoço na Quinta Vigia com o Presidente do Governo Regional da Madeira,""
1 de julho de 2016,16:30,"Cerimónia de Imposição de Insígnias do Governo Regional da Madeira
- Imposição de Insígnias
- Intervenção de Francis Zino em representação dos agraciados
- Intervenção do Presidente do Governo Regional da Madeira",""
1 de julho de 2016,18:00,Eucaristia seguida de Te Deum na Sé Catedral do Funchal,""
1 de julho de 2016,21:30,Concerto do artista Rui Veloso acompanhado pela Orquestra Clássica da Madeira na Praça do Povo,""
2 de julho de 2016,"","Visita à Região Autónoma da Madeira
 
30 de junho a 2 de julho",""
2 de julho de 2016,10:30,Chegada do Presidente da República ao Porto Santo,""
2 de julho de 2016,10:45,"Assinatura do Livro de Ouro da Câmara Municipal do Porto Santo
- Intervenção de boas-vindas do Presidente da Câmara do Porto Santo
- Intervenção do Presidente da República",""
2 de julho de 2016,11:15,Inauguração do Núcleo Museológico Jorge Brum do Canto,""
2 de julho de 2016,11:30,Apresentação Projeto “Porto Santo Sustentável - Smart Fossil Free Island”,""
2 de julho de 2016,12:45,Inauguração do Hotel Pestana Ilha Dourada,""
3 de julho de 2016,12:00,"Visita à Associação Humanitária dos Bombeiros Voluntários de Cascais
",Quartel da AHBV Cascais
4 de julho de 2016,"","PORTUGAL PRÓXIMO
 
4, 5 e 6 de julho de 2016",""
4 de julho de 2016,10:30,Visita a Santa Marta de Penaguião a antigas escolas transformadas em habitações sociais,""
4 de julho de 2016,12:30,Visita à Plataforma de Inovação da Vinha e do Vinho da UTAD e almoço com enólogos formados pela UTAD e investigadores residentes,""
4 de julho de 2016,15:00,Inauguração do Espaço Miguel Torga em Sabrosa,""
4 de julho de 2016,17:00,Inauguração do Lar de Grandes Dependentes da Santa Casa da Misericórdia de Boticas,""
4 de julho de 2016,19:00,Visita ao Regimento de Infantaria n.º 19 – Chaves,""
4 de julho de 2016,20:30,Inauguração do Museu de Arte Contemporânea Nadir Afonso em Chaves,""
5 de julho de 2016,"","PORTUGAL PRÓXIMO
 
4, 5 e 6 de julho de 2016",""
5 de julho de 2016,10:30,Visita aos Bombeiros Voluntários de Bragança,""
5 de julho de 2016,11:30,Visita ao Museu do Abade Baçal – Bragança,""
5 de julho de 2016,12:30,Visita ao Centro de Investigação de Montanha do Instituto Politécnico de Bragança seguida de almoço,""
5 de julho de 2016,15:30,Visita à SousaCamp – Vila Flor,""
5 de julho de 2016,17:00,Visita a Alfandega da Fé,""
5 de julho de 2016,20:00,Jantar na Adega Cooperativa de Freixo de Espada a Cinta,""
6 de julho de 2016,"","PORTUGAL PRÓXIMO
 
4, 5 e 6 de julho de 2016",""
6 de julho de 2016,11:00,Inauguração do Hotel da Longroiva,""
6 de julho de 2016,12:00,Inauguração do Centro de Alto Rendimento de Remo e Canoagem do Pocinho,""
6 de julho de 2016,13:00,Passeio de barco no Douro com eclusagem na Barragem do Pocinho,""
7 de julho de 2016,15:00,"O Presidente da República recebe, em audiência, o ex-Presidente da República Democrática de Timor-Leste, José Ramos-Horta",""
7 de julho de 2016,17:00,"O Presidente da República recebe, em audiência, uma delegação da Fundação Roberto Marinho",""
7 de julho de 2016,18:00,"O Presidente da República recebe o Primeiro-Ministro, Dr. António Costa, para a reunião semanal",""
8 de julho de 2016,14:30,"O Presidente da República recebe, em audiência, uma delegação da FENPROF - Federação Nacional dos Professores",""
8 de julho de 2016,15:30,"O Presidente da República recebe, em audiência, o secretário-geral da OCDE - Organização para a Cooperação e Desenvolvimento Económico, José Ángel Gurría",""
8 de julho de 2016,16:30,Encontro com alunos participantes na “Expedição EPIS - À descoberta do Mundo da Inovação”,""
8 de julho de 2016,18:00,"Inauguração do Auditório Machado Macedo
",Faculdade de Ciências Médicas da Universidade Nova Lisboa
11 de julho de 2016,13:30,Receção à Seleção Nacional de Futebol que participou na Fase Final do Campeonato da Europa (EURO 2016) em França,""
11 de julho de 2016,16:00,O Presidente da República preside à reunião do Conselho de Estado,""
12 de julho de 2016,12:00,"O Presidente da República recebe, em audiência, o Presidente do Tribunal de Contas Europeu, Dr. Vítor Caldeira",""
12 de julho de 2016,15:00,O Presidente da República preside à reunião do Conselho Superior de Defesa Nacional,""
12 de julho de 2016,18:00,"O Presidente da República recebe o CNJ - Conselho Nacional de Juventude
","Antigo Museu Nacional dos Coches, Praça Afonso de Albuquerque"
13 de julho de 2016,18:15,Cerimónia de Condecoração de Atletas Portugueses Medalhados,""
13 de julho de 2016,19:00,"Receção ao Comité Olímpico de Portugal e à Delegação Olímpica antes da partida para os Jogos Olímpicos 2016 que tem lugar no Rio de Janeiro, Brasil",""
14 de julho de 2016,16:00,"O Presidente da República recebe o Primeiro-Ministro, Dr. António Costa, para a reunião semanal",""
14 de julho de 2016,18:00,"Inauguração da nova ala do Museu Nacional de Arte Antiga
","Museu Nacional de Arte Antiga, Lisboa"
15 de julho de 2016,"","Visita à Polícia de Segurança Pública
 
","Direção Nacional da PSP, Lisboa"
15 de julho de 2016,13:30,Chegada do Presidente da República,""
15 de julho de 2016,13:35,Honras Policiais,""
15 de julho de 2016,13:40,Apresentação de cumprimentos,""
15 de julho de 2016,13:45,Almoço,""
15 de julho de 2016,14:30,Brifingue institucional da PSP,""
15 de julho de 2016,15:20,Apresentação operacional na sala de situação,""
15 de julho de 2016,16:10,Visita à exposição estática de meios,""
15 de julho de 2016,16:40,Assinatura do Livro de Honra,""
15 de julho de 2016,16:50,Fotografia de grupo,""
17 de julho de 2016,12:00,"Inauguração do Monumento do Centenário da Aviação Militar
",Vila Nova da Rainha 
18 de julho de 2016,11:00,"Sessão Solene de celebração dos 20 Anos da Comunidade dos Países de Língua Portuguesa (CPLP)
",Palácio dos Condes de Penafiel 
18 de julho de 2016,16:00,Visita à Base Aérea n.º 6 no Montijo ,""
19 de julho de 2016,12:45,"Visita do Presidente da República Francesa, François Hollande

- Honras militares
- Hinos nacionais
- Saudação à bandeira
- Revista à guarda de honra

- Fotografia oficial e assinatura do livro de honra

- Reunião do Presidente da República com o
  Presidente da República Francesa

- Almoço de trabalho

- Declarações à imprensa
",Sala das Bicas
19 de julho de 2016,17:00,"Receção à Seleção Nacional de Hóquei em Patins, Campeã Europeia
",Sala das Bicas
20 de julho de 2016,16:00,"Presidente da República recebe Embaixadores asiáticos acreditados em Portugal
",Sala dos Embaixadores
20 de julho de 2016,18:00,"Cerimónia de Entrega do Prémio Calouste Gulbenkian
",Anfiteatro ao ar livre da FCG
21 de julho de 2016,10:00,"Sessão de abertura da Grande Conferência Europa
 ","Pátio da Galé, Praça do Comércio, Lisboa
"
21 de julho de 2016,15:00,"O Presidente da República recebe o Primeiro-ministro, Dr. António Costa, para a reunião semanal",""
22 de julho de 2016,17:00,Cerimónia de Tomada de Posse dos novos Juízes do Tribunal Constitucional,""
25 de julho de 2016,12:00,Audiência ao Pessoas-Animais-Natureza (PAN),""
25 de julho de 2016,13:00,Audiência ao Partido Ecologista “Os Verdes” (PEV),""
25 de julho de 2016,14:00,Audiência ao Partido Comunista Português (PCP),""
25 de julho de 2016,15:00,Audiência ao Bloco de Esquerda (B.E.),""
25 de julho de 2016,16:00,Audiência ao CDS - Partido Popular (CDS-PP),""
25 de julho de 2016,17:00,Audiência ao Partido Socialista (PS),""
25 de julho de 2016,18:00,Audiência ao Partido Social Democrata (PPD/PSD),""
26 de julho de 2016,14:00,Audiência com a  CGTP (Confederação Geral dos Trabalhadores Portugueses),""
26 de julho de 2016,15:00,Audiência com a CIP (Confederação Empresarial de Portugal) ,""
26 de julho de 2016,16:00,Audiência com a CCP (Confederação do Comércio e Serviços de Portugal),""
26 de julho de 2016,17:00,Audiência com a CTP (Confederação do Turismo Português),""
27 de julho de 2016,17:00,Audiência com a CAP (Confederação dos Agricultores de Portugal),""
28 de julho de 2016,11:00,Visita ao Instituto Universitário Militar,""
1 de junho de 2016,"",Visita do Presidente da República à Força Aérea,""
1 de junho de 2016,17:00,"Chegada do Presidente da República à Base Aérea Nº 1 (BA1) em Sintra
- Honras Militares pela Guarda de Honra
- Revista à Guarda de Honra
- Desfile das Forças em Parada",""
1 de junho de 2016,17:15,Apresentação de cumprimentos pela Estrutura Superior da Força Aérea no Centro de Estudos Avançados,""
1 de junho de 2016,17:20,Brífingue sobre a Força Aérea pelo Chefe de Estado-Maior da Força Aérea no Auditório,""
1 de junho de 2016,18:00,Visita à Esquadra 101 “Roncos” (Esquadra de Instrução Elementar) com passagem no Simulador de Voo da aeronave Épsilon TB30 e visita ao Hangar de manutenção das aeronaves,""
1 de junho de 2016,18:25,"Visita às aeronaves parqueadas na placa da zona de aeródromo
- Fotografia de Grupo",""
1 de junho de 2016,19:15,Visita ao Museu do Ar (MUSAR),""
2 de junho de 2016,10:00,"O Presidente da República preside à Sessão de Abertura da Grande Conferência JN | 40 Anos de Poder Local Democrático – “Descentralização, Pedra Angular da Reforma do Estado”
","Mosteiro de São Bento da Vitória, Porto"
3 de junho de 2016,11:00,"O Presidente da República recebe as cartas credenciais do novo Embaixador da Austrália, Peter Brian Rayner",""
3 de junho de 2016,13:30,"O Presidente da República oferece um Almoço aos Ministros participantes no Oceans Meeting 2016 – Encontro dos Oceanos
",Palácio de Belém
3 de junho de 2016,15:30,"O Presidente da República participa na Conferência Oceans Meeting 2016 – Encontro dos Oceanos
",Local: Centro de Congressos de Lisboa
3 de junho de 2016,16:00,"O Presidente da República recebe o Primeiro-Ministro, Dr. António Costa, para a reunião semanal",""
